nombre,latitud,longitud,tipo
Palazuelos de la Sierra,42.21313022,-3.45956152,mun
Palazuelos de Muñó,42.19807877,-3.98966907,mun
Pampliega,42.20619881,-3.98797885,mun
Pancorbo,42.63502775,-3.10985574,mun
Pardilla,41.55255601,-3.71056916,mun
Partido de la Sierra en Tobalina,42.73341015,-3.25478667,mun
Pedrosa de Duero,41.71263687,-3.98820434,mun
Pedrosa del Páramo,42.44228482,-3.97283328,mun
Pedrosa del Príncipe,42.24787588,-4.19833669,mun
Pedrosa de Río Úrbel,42.41028267,-3.82136104,mun
Peñaranda de Duero,41.68853682,-3.47913831,mun
Peral de Arlanza,42.07593729,-4.07662217,mun
Piérnigas,42.59020931,-3.41326034,mun
Pineda de la Sierra,42.216142,-3.29692813,mun
Pineda Trasmonte,41.90976041,-3.69633013,mun
Pinilla de los Barruecos,41.91819947,-3.30448269,mun
Pinilla de los Moros,42.06812396,-3.32887626,mun
Pinilla Trasmonte,41.87372939,-3.61953707,mun
Poza de la Sal,42.66582922,-3.50149791,mun
Prádanos de Bureba,42.50322305,-3.34771892,mun
Pradoluengo,42.32374993,-3.20034051,mun
Presencio,42.18663505,-3.90290387,mun
La Puebla de Arganzón,42.76684107,-2.83136041,mun
Puentedura,42.04190193,-3.58217517,mun
Quemada,41.70065744,-3.57638649,mun
Quintanabureba,42.58676655,-3.36631627,mun
Quintana del Pidio,41.75912561,-3.75133622,mun
Quintanaélez,42.66981392,-3.29907153,mun
Quintanaortuño,42.45522368,-3.68529767,mun
Quintanapalla,42.40882342,-3.53486269,mun
Quintanar de la Sierra,41.9799781,-3.04147747,mun
Quintanavides,42.48208933,-3.42684601,mun
Quintanilla de la Mata,41.98834393,-3.76868919,mun
Quintanilla del Coco,41.97872081,-3.51575433,mun
Las Quintanillas,42.37213282,-3.8438073,mun
Quintanilla San García,42.54805482,-3.19468373,mun
Quintanilla Vivar,42.41502564,-3.69059682,mun
Rabanera del Pinar,41.8927913,-3.19658335,mun
Rábanos,42.3191058,-3.2694986,mun
Rabé de las Calzadas,42.3402193,-3.83468866,mun
Rebolledo de la Torre,42.68930436,-4.22692744,mun
Redecilla del Camino,42.43828238,-3.0651364,mun
Redecilla del Campo,42.46616358,-3.11382062,mun
Regumiel de la Sierra,41.95798975,-2.98501625,mun
Reinoso,42.50883459,-3.3841814,mun
Retuerta,42.03010574,-3.50535691,mun
La Revilla y Ahedo,42.01362858,-3.33040762,mun
Revilla del Campo,42.21167258,-3.53617837,mun
Revillarruz,42.23155588,-3.65329276,mun
Revilla Vallejera,42.14675901,-4.1340988,mun
Rezmondo,42.51560001,-4.23813188,mun
Riocavado de la Sierra,42.1539859,-3.19799169,mun
Roa,41.69719694,-3.92785528,mun
Rojas,42.57760048,-3.44242279,mun
Royuela de Río Franco,41.99782938,-3.95802801,mun
Rubena,42.3883872,-3.57433131,mun
Rublacedo de Abajo,42.55491018,-3.50255984,mun
Rucandio,42.75087345,-3.54201734,mun
Salas de Bureba,42.69218959,-3.47375283,mun
Salas de los Infantes,42.0223136,-3.2821369,mun
Saldaña de Burgos,42.25749963,-3.68326341,mun
Salinillas de Bureba,42.55289487,-3.38848274,mun
San Adrián de Juarros,42.27385533,-3.4760699,mun
San Juan del Monte,41.68440008,-3.52130631,mun
San Mamés de Burgos,42.33752876,-3.7950675,mun
San Martín de Rubiales,41.6426114,-3.99313911,mun
San Millán de Lara,42.1356262,-3.34495483,mun
Santa Cecilia,42.05227254,-3.80432263,mun
Santa Cruz de la Salceda,41.59486606,-3.59493126,mun
Santa Cruz del Valle Urbión,42.3047959,-3.22272636,mun
Santa Gadea del Cid,42.71513476,-3.05820148,mun
Santa Inés,42.04032714,-3.70298387,mun
Santa María del Campo,42.1315507,-3.97592713,mun
Santa María del Invierno,42.44331995,-3.43843869,mun
Santa María del Mercadillo,41.86002804,-3.55995827,mun
Santa María Ribarredonda,42.6425946,-3.18000885,mun
Santa Olalla de Bureba,42.47708212,-3.44110716,mun
Santibáñez de Esgueva,41.83439424,-3.75853745,mun
Santibáñez del Val,41.9732867,-3.48107051,mun
Santo Domingo de Silos,41.96290621,-3.41763687,mun
San Vicente del Valle,42.33686925,-3.16184073,mun
Sargentes de la Lora,42.76908628,-3.87403505,mun
Sarracín,42.2587814,-3.69479502,mun
Sasamón,42.4182425,-4.04417354,mun
La Sequera de Haza,41.56293018,-3.8171211,mun
Solarana,41.97115085,-3.65805016,mun
Sordillos,42.4626766,-4.10755126,mun
Sotillo de la Ribera,41.77696952,-3.82494374,mun
Sotragero,42.40951821,-3.71346913,mun
Sotresgudo,42.57904647,-4.17815288,mun
Susinos del Páramo,42.47103463,-3.9267478,mun
Tamarón,42.27281921,-3.99083828,mun
Tardajos,42.34924493,-3.81947349,mun
Tejada,41.95250649,-3.53641705,mun
Terradillos de Esgueva,41.81889414,-3.84390267,mun
Tinieblas de la Sierra,42.17339842,-3.36271552,mun
Tobar,42.48398998,-3.93941037,mun
Tordómar,42.04461135,-3.86705699,mun
Torrecilla del Monte,42.09532033,-3.6942188,mun
Torregalindo,41.58248587,-3.75334124,mun
Torrelara,42.1660558,-3.51642349,mun
Torrepadre,42.04361135,-3.93712288,mun
Torresandino,41.82944454,-3.90963642,mun
Tórtoles de Esgueva,41.81659797,-4.02159586,mun
Tosantos,42.41422404,-3.24316598,mun
Trespaderne,42.80169381,-3.39081209,mun
Tubilla del Agua,42.70891242,-3.80236539,mun
Tubilla del Lago,41.80111529,-3.58669833,mun
Úrbel del Castillo,42.61936147,-3.84480751,mun
Vadocondes,41.63964519,-3.57246886,mun
Valdeande,41.83274855,-3.52879359,mun
Valdezate,41.6025538,-3.93102396,mun
Valdorros,42.17268518,-3.70898718,mun
Valmala,42.30517953,-3.25487988,mun
Vallarta de Bureba,42.58807039,-3.20361904,mun
Valle de Manzanedo,42.89911255,-3.6909109,mun
Valle de Mena,43.10120829,-3.28210215,mun
Valle de Oca,42.43650656,-3.31984862,mun
Valle de Tobalina,42.79190737,-3.27153208,mun
Valle de Valdebezana,42.97075766,-3.78736247,mun
Valle de Valdelaguna,42.11533459,-3.14706703,mun
Valle de Valdelucio,42.71786101,-4.12062831,mun
Valle de Zamanzas,42.84963647,-3.75400319,mun
Vallejera,42.18259655,-4.15290348,mun
Valles de Palenzuela,42.12027518,-4.07858244,mun
Valluércanes,42.57242529,-3.12193195,mun
La Vid y Barrios,41.62278104,-3.458571377,mun
La Vid de Bureba,42.63145246,-3.31159714,mun
Vileña,42.62159806,-3.32216937,mun
Viloria de Rioja,42.42564837,-3.10098382,mun
Vilviestre del Pinar,41.95147427,-3.08467721,mun
Villadiego,42.51581158,-4.00988381,mun
Villaescusa de Roa,41.7272436,-4.01740402,mun
Villaescusa la Sombría,42.41457182,-3.41939997,mun
Villaespasa,42.09805027,-3.40582288,mun
Villafranca Montes de Oca,42.38835301,-3.3092779,mun
Villafruela,41.91857025,-3.91258678,mun
Villagalijo,42.34853015,-3.19252712,mun
Villagonzalo Pedernales,42.30039039,-3.73801704,mun
Villahoz,42.07712106,-3.9140421,mun
Villalba de Duero,41.6826961,-3.74386288,mun
Villalbilla de Burgos,42.34808874,-3.77990271,mun
Villalbilla de Gumiel,41.80706405,-3.62704532,mun
Villaldemiro,42.246294,-3.98587733,mun
Villalmanzo,42.04772594,-3.74384764,mun
Villamayor de los Montes,42.10590371,-3.76508814,mun
Villamayor de Treviño,42.45985726,-4.1196642,mun
Villambistia,42.40490793,-3.26135824,mun
Villamedianilla,42.16105529,-4.14555159,mun
Villamiel de la Sierra,42.19302046,-3.41914554,mun
Villangómez,42.1808287,-3.77295304,mun
Villanueva de Argaño,42.38070024,-3.93301083,mun
Villanueva de Carazo,41.98369747,-3.32451911,mun
Villanueva de Gumiel,41.73768592,-3.62650283,mun
Villanueva de Teba,42.64982282,-3.16416993,mun
Villaquirán de la Puebla,42.28294929,-4.09985042,mun
Villaquirán de los Infantes,42.22853732,-4.00832217,mun
Villariezo,42.27069377,-3.73433605,mun
Villasandino,42.37171632,-4.10777427,mun
Villasur de Herreros,42.30861008,-3.39533969,mun
Villatuelda,41.81582077,-3.88142702,mun
Villaverde del Monte,42.16073876,-3.81295798,mun
Villaverde-Mogina,42.16152747,-4.04901992,mun
Villayerno Morquillas,42.3959797,-3.63900412,mun
Villazopeque,42.19918617,-4.01754495,mun
Villegas,42.46846846,-4.01702972,mun
Villoruebo,42.16728072,-3.43834637,mun
Vizcaínos,42.10048349,-3.26676027,mun
Zael,42.10978029,-3.82319219,mun
Zarzosa de Río Pisuerga,42.53621081,-4.26806898,mun
Zazuar,41.69561773,-3.55528659,mun
Zuñeda,42.60498766,-3.22544673,mun
Quintanilla del Agua y Tordueles,42.03341912,-3.65246977,mun
Valle de Santibáñez,42.48024014,-3.78269696,mun
Villarcayo de Merindad de Castilla la Vieja,42.93848633,-3.57245956,mun
Valle de las Navas,42.45408836,-3.63857251,mun
Valle de Sedano,42.71683185,-3.74995215,mun
Merindad de Río Ubierna,42.43833193,-3.67716199,mun
Alfoz de Quintanadueñas,42.38482545,-3.73605255,mun
Valle de Losa,42.97706686,-3.22450966,mun
Abadía,40.25953202,-5.97785806,mun
Abertura,39.24314262,-5.81393908,mun
Acebo,40.20164733,-6.71717386,mun
Acehúche,39.80103034,-6.63471528,mun
Aceituna,40.14919147,-6.33134449,mun
Ahigal,40.1871082,-6.18738129,mun
Albalá,39.25569733,-6.18502247,mun
Alcántara,39.72044261,-6.88754177,mun
Alcollarín,39.24407471,-5.74011861,mun
Alcuéscar,39.18120757,-6.22952976,mun
Aldeacentenera,39.52726878,-5.62949879,mun
Aldea del Cano,39.28802899,-6.31924726,mun
La Aldea del Obispo,39.56257272,-5.91203013,mun
Aldeanueva de la Vera,40.13008193,-5.69860869,mun
Aldeanueva del Camino,40.26017589,-5.92688369,mun
Aldehuela de Jerte,40.01018979,-6.23792328,mun
Alía,39.44932584,-5.21711245,mun
Aliseda,39.42083991,-6.69127661,mun
Almaraz,39.81453225,-5.67829933,mun
Almoharín,39.17658695,-6.04384237,mun
Arroyo de la Luz,39.48397105,-6.58507863,mun
Arroyomolinos de la Vera,40.05287948,-5.85544297,mun
Arroyomolinos,39.18507241,-6.16330401,mun
Baños de Montemayor,40.31782584,-5.85726408,mun
Barrado,40.08425782,-5.88070097,mun
Belvís de Monroy,39.81981726,-5.61087668,mun
Benquerencia,39.31021011,-6.08414255,mun
Berrocalejo,39.81998009,-5.35009676,mun
Berzocana,39.43795626,-5.4612046,mun
Bohonal de Ibor,39.78422374,-5.48586744,mun
Botija,39.34315065,-6.07396749,mun
Brozas,39.61177998,-6.77961532,mun
Cabañas del Castillo,39.5471337,-5.51012737,mun
Cabezabellosa,40.13682935,-6.00304387,mun
Cabezuela del Valle,40.19403446,-5.80658855,mun
Cabrero,40.11309209,-5.89185511,mun
Cáceres,39.47316762,-6.37121092,mun
Cachorrilla,39.9157402,-6.66911905,mun
Cadalso,40.23776908,-6.53833256,mun
Calzadilla,40.06176832,-6.53012165,mun
Caminomorisco,40.32793731,-6.28986363,mun
Campillo de Deleitosa,39.70351791,-5.57499772,mun
Campo Lugar,39.19686356,-5.7699942,mun
Cañamero,39.37891663,-5.38743443,mun
Cañaveral,39.78989562,-6.39426506,mun
Carbajo,39.60307762,-7.19665132,mun
Carcaboso,40.0477656,-6.21291772,mun
Carrascalejo,39.64538616,-5.21795709,mun
Casar de Cáceres,39.56105799,-6.41907994,mun
Casar de Palomero,40.29541682,-6.25496726,mun
Casares de las Hurdes,40.44013149,-6.28940438,mun
Casas de Don Antonio,39.23659178,-6.29102988,mun
Casas de Don Gómez,40.00808627,-6.60116209,mun
Casas del Castañar,40.1078806,-5.90429188,mun
Casas del Monte,40.20223129,-5.96052215,mun
Casas de Millán,39.82067123,-6.32830066,mun
Casas de Miravete,39.72613391,-5.74343671,mun
Casatejada,39.88644633,-5.68410208,mun
Casillas de Coria,39.96596994,-6.63611878,mun
Castañar de Ibor,39.62632759,-5.4168078,mun
Ceclavín,39.82052552,-6.77589786,mun
Cedillo,39.65073957,-7.49656821,mun
Cerezo,40.23671255,-6.22729921,mun
Cilleros,40.11290696,-6.79284181,mun
Collado de la Vera,40.05663047,-5.71985513,mun
Conquista de la Sierra,39.35126792,-5.73531145,mun
Coria,39.98439349,-6.53587444,mun
Cuacos de Yuste,40.10701253,-5.72209693,mun
La Cumbre,39.40419145,-5.97912549,mun
Deleitosa,39.64431514,-5.64544145,mun
Descargamaría,40.30265202,-6.48682271,mun
Eljas,40.2172117,-6.84679231,mun
Escurial,39.16814835,-5.88299867,mun
Fresnedoso de Ibor,39.68490075,-5.50944423,mun
Galisteo,39.97611761,-6.26621451,mun
Garciaz,39.41222362,-5.62771273,mun
La Garganta,40.32917039,-5.82372933,mun
Garganta la Olla,40.11190585,-5.77586002,mun
Gargantilla,40.24909443,-5.92021078,mun
Gargüera,40.06067465,-5.93064225,mun
Garrovillas de Alconétar,39.71231772,-6.55113144,mun
Garvín,39.71928183,-5.34560129,mun
Gata,40.237758,-6.59645,mun
El Gordo,39.86607216,-5.34321674,mun
La Granja,40.23884998,-5.9922186,mun
Guadalupe,39.4528782,-5.32717225,mun
Guijo de Coria,40.10036389,-6.46329468,mun
Guijo de Galisteo,40.0929664,-6.41033201,mun
Guijo de Granadilla,40.19424006,-6.16075206,mun
Guijo de Santa Bárbara,40.15520596,-5.65374902,mun
Herguijuela,39.37450434,-5.75922414,mun
Hernán-Pérez,40.21122399,-6.46413333,mun
Herrera de Alcántara,39.63887454,-7.40613878,mun
Herreruela,39.4628823,-6.9056061,mun
Hervás,40.27437444,-5.85761997,mun
Higuera de Albalat,39.72446572,-5.66699372,mun
Hinojal,39.71195394,-6.3575802,mun
Holguera,39.89893914,-6.3508624,mun
Hoyos,40.17118403,-6.72138948,mun
Huélaga,40.05557151,-6.61569771,mun
Ibahernando,39.32378767,-5.91711422,mun
Jaraicejo,39.66703734,-5.81315486,mun
Jaraíz de la Vera,40.05999042,-5.75717418,mun
Jarandilla de la Vera,40.12567659,-5.66089589,mun
Jarilla,40.17141182,-6.00128739,mun
Jerte,40.22192454,-5.7521115,mun
Ladrillar,40.46539384,-6.2247752,mun
Logrosán,39.33814956,-5.49355964,mun
Losar de la Vera,40.1209758,-5.60300604,mun
Madrigal de la Vera,40.14834948,-5.36862095,mun
Madrigalejo,39.1390243,-5.62731902,mun
Madroñera,39.42627266,-5.75407594,mun
Majadas,39.9422575,-5.74576862,mun
Malpartida de Cáceres,39.44558366,-6.50531337,mun
Malpartida de Plasencia,39.98017624,-6.04349788,mun
Marchagaz,40.26730164,-6.27541286,mun
Mata de Alcántara,39.71847238,-6.81950981,mun
Membrío,39.5265375,-7.05403643,mun
Mesas de Ibor,39.75483957,-5.54560625,mun
Miajadas,39.15267325,-5.90828392,mun
Millanes,39.8487716,-5.58023147,mun
Mirabel,39.86095751,-6.23426622,mun
Mohedas de Granadilla,40.26893229,-6.20261794,mun
Monroy,39.63844112,-6.21224699,mun
Montánchez,39.22592827,-6.15300652,mun
Montehermoso,40.08875423,-6.3495995,mun
Moraleja,40.06822938,-6.66083079,mun
Morcillo,40.01832933,-6.39721206,mun
Navaconcejo,40.17831826,-5.83164628,mun
Navalmoral de la Mata,39.89106221,-5.54043075,mun
Navalvillar de Ibor,39.58554627,-5.4136899,mun
Navas del Madroño,39.62407821,-6.65012165,mun
Navezuelas,39.51088764,-5.43922555,mun
Nuñomoral,40.40908172,-6.24440097,mun
Oliva de Plasencia,40.11356707,-6.08604846,mun
Palomero,40.24742256,-6.27543481,mun
Pasarón de la Vera,40.0506023,-5.82156739,mun
Pedroso de Acim,39.82382782,-6.41225928,mun
Peraleda de la Mata,39.85269461,-5.45981782,mun
Peraleda de San Román,39.74094151,-5.38655929,mun
Perales del Puerto,40.15416302,-6.68167957,mun
Pescueza,39.91747075,-6.64597787,mun
La Pesga,40.3261696,-6.1753871,mun
Piedras Albas,39.78535165,-6.92696342,mun
Pinofranqueado,40.30214552,-6.33388426,mun
Piornal,40.11651612,-5.84748728,mun
Plasencia,40.02940535,-6.09268229,mun
Plasenzuela,39.38053371,-6.04718241,mun
Portaje,39.91717764,-6.56205909,mun
Portezuelo,39.81239081,-6.47410703,mun
Pozuelo de Zarzón,40.14802904,-6.41585886,mun
Puerto de Santa Cruz,39.31647537,-5.85896353,mun
Rebollar,40.15356243,-5.89906628,mun
Riolobos,39.92046353,-6.30338782,mun
Robledillo de Gata,40.32234148,-6.47065195,mun
Robledillo de la Vera,40.10102195,-5.58820375,mun
Robledillo de Trujillo,39.26961147,-5.97998516,mun
Robledollano,39.60990178,-5.50785139,mun
Romangordo,39.74182943,-5.70145635,mun
Ruanes,39.32811405,-6.01296968,mun
Salorino,39.4780705,-7.01011795,mun
Salvatierra de Santiago,39.30152998,-6.0351334,mun
San Martín de Trevejo,40.21282052,-6.79633493,mun
Santa Ana,39.30905563,-5.98996134,mun
Santa Cruz de la Sierra,39.33632622,-5.84628111,mun
Santa Cruz de Paniagua,40.19138759,-6.34090725,mun
Santa Marta de Magasca,39.51149269,-6.09888199,mun
Santiago de Alcántara,39.6075218,-7.24144902,mun
Santiago del Campo,39.62881998,-6.36293793,mun
Santibáñez el Alto,40.18645055,-6.54804735,mun
Santibáñez el Bajo,40.17697087,-6.22076277,mun
Saucedilla,39.85142139,-5.67439193,mun
Segura de Toro,40.22480033,-5.94866147,mun
Serradilla,39.83053587,-6.14016108,mun
Serrejón,39.81600824,-5.80375637,mun
Sierra de Fuentes,39.43708651,-6.27420156,mun
Talaván,39.71847304,-6.28258275,mun
Talaveruela de la Vera,40.12153173,-5.51885972,mun
Talayuela,39.98348662,-5.61019015,mun
Tejeda de Tiétar,40.02006174,-5.86794508,mun
Toril,39.89694832,-5.78047069,mun
Tornavacas,40.25437119,-5.68847119,mun
El Torno,40.13582314,-5.94416309,mun
Torrecilla de los Ángeles,40.24765973,-6.4197124,mun
Torrecillas de la Tiesa,39.56981387,-5.74220897,mun
Torre de Don Miguel,40.22395082,-6.57715506,mun
Torre de Santa María,39.25249826,-6.11727571,mun
Torrejoncillo,39.89652929,-6.46584885,mun
Torrejón el Rubio,39.76976899,-6.01386845,mun
Torremenga,40.04684668,-5.77495187,mun
Torremocha,39.34571763,-6.1729883,mun
Torreorgaz,39.38165291,-6.24997486,mun
Torrequemada,39.36629624,-6.22244541,mun
Trujillo,39.46250751,-5.88284261,mun
Valdastillas,40.13224293,-5.87736472,mun
Valdecañas de Tajo,39.75865893,-5.61887107,mun
Valdefuentes,39.27432389,-6.1219092,mun
Valdehúncar,39.83641787,-5.52223161,mun
Valdelacasa de Tajo,39.7271344,-5.28250421,mun
Valdemorales,39.20551554,-6.06491779,mun
Valdeobispo,40.08238753,-6.24815133,mun
Valencia de Alcántara,39.41248319,-7.24278636,mun
Valverde de la Vera,40.12312938,-5.4954267,mun
Valverde del Fresno,40.22511278,-6.879333705,mun
Viandar de la Vera,40.12030308,-5.5367553,mun
Villa del Campo,40.14235578,-6.42846866,mun
Villa del Rey,39.65953896,-6.82062995,mun
Villamesías,39.24596965,-5.87301156,mun
Villamiel,40.18544381,-6.7840197,mun
Villanueva de la Sierra,40.19972212,-6.40447469,mun
Villanueva de la Vera,40.12928854,-5.46146687,mun
Villar del Pedroso,39.70454324,-5.19451781,mun
Villar de Plasencia,40.1378265,-6.02737565,mun
Villasbuenas de Gata,40.17868271,-6.62567183,mun
Zarza de Granadilla,40.23805151,-6.04673486,mun
Zarza de Montánchez,39.25796338,-6.03012307,mun
Zarza la Mayor,39.87551176,-6.8643735,mun
Zorita,39.28335001,-5.69901342,mun
Rosalejo,39.97751985,-5.42974668,mun
Vegaviana,40.04085502,-6.7178638,mun
Alagón del Río,39.97359138,-6.31697452,mun
Tiétar,40.02933294,-5.47880913,mun
Pueblonuevo de Miramontes,40.0596832,-5.37907589,mun
Alcalá de los Gazules,36.46294815,-5.72311956,mun
Alcalá del Valle,36.90506622,-5.17259873,mun
Algar,36.65594556,-5.65719916,mun
Algeciras,36.13137811,-5.44774178,mun
Algodonales,36.88076763,-5.40470441,mun
Arcos de la Frontera,36.74821011,-5.80640518,mun
Barbate,36.19202922,-5.91828263,mun
Los Barrios,36.18524931,-5.49277944,mun
Benaocaz,36.70017696,-5.42145094,mun
Bornos,36.81705325,-5.74570162,mun
El Bosque,36.75881857,-5.50561856,mun
Cádiz,36.52171152,-6.28414575,mun
Castellar de la Frontera,36.28605,-5.42003,mun
Conil de la Frontera,36.27458798,-6.08856877,mun
Chiclana de la Frontera,36.41836916,-6.14620494,mun
Chipiona,36.73790677,-6.44220215,mun
Espera,36.87151829,-5.80597479,mun
El Gastor,36.85490181,-5.32314518,mun
Grazalema,36.75954041,-5.36966273,mun
Jerez de la Frontera,36.70212746,-6.1287534,mun
Jimena de la Frontera,36.43225697,-5.45548727,mun
La Línea de la Concepción,36.16764411,-5.34715803,mun
Medina Sidonia,36.45604099,-5.92469144,mun
Olvera,36.93513981,-5.26815266,mun
Paterna de Rivera,36.52313758,-5.86591723,mun
Prado del Rey,36.78745433,-5.55753213,mun
El Puerto de Santa María,36.60045754,-6.225395054,mun
Puerto Real,36.52891282,-6.19016115,mun
Puerto Serrano,36.92280153,-5.54691548,mun
Rota,36.62011111,-6.36315877,mun
San Fernando,36.46528609,-6.20514669,mun
Sanlúcar de Barrameda,36.77644555,-6.354381144,mun
San Roque,36.20999986,-5.38401377,mun
Setenil de las Bodegas,36.86116108,-5.18313213,mun
Tarifa,36.0189604,-5.59945188,mun
Torre Alháquime,36.91517638,-5.23489912,mun
Trebujena,36.86924138,-6.17660584,mun
Ubrique,36.6779235,-5.44313148,mun
Vejer de la Frontera,36.2529047,-5.97136125,mun
Villaluenga del Rosario,36.69665504,-5.38608601,mun
Villamartín,36.86340796,-5.64081376,mun
Zahara,36.84027651,-5.39031673,mun
Benalup-Casas Viejas,36.3433179,-5.81029559,mun
San José del Valle,36.60534292,-5.80077309,mun
San Martín del Tesorillo,36.34215243,-5.31897548,mun
Atzeneta del Maestrat,40.21662059,-0.17021314,mun
Aín,39.90016897,-0.34049718,mun
