nombre,latitud,longitud,estrella
La Losilla (Soria),-2.27746403,41.87296762,
Magaña (Soria),-2.15609772,41.89886197,
Maján (Soria),-2.30355264,41.46880855,
Matalebreras (Soria),-2.04672705,41.84237065,
Matamala de Almazán (Soria),-2.63985508,41.50494385,
Medinaceli (Soria),-2.43477074,41.17173495,
Miño de Medinaceli (Soria),-2.51950738,41.18962264,
Miño de San Esteban (Soria),-3.34600064,41.53591835,
Molinos de Duero (Soria),-2.78776113,41.88548676,
Momblona (Soria),-2.34635912,41.44441571,
Monteagudo de las Vicarías (Soria),-2.16664342,41.36629258,
Montejo de Tiermes (Soria),-3.19973878,41.36854561,
Montenegro de Cameros (Soria),-2.75383548,42.08973629,
Morón de Almazán (Soria),-2.41308866,41.41493405,
Muriel de la Fuente (Soria),-2.85944521,41.72471394,
Muriel Viejo (Soria),-2.91538332,41.78282782,
Nafría de Ucero (Soria),-3.09488236,41.72190219,
Narros (Soria),-2.29420498,41.84757347,
Navaleno (Soria),-3.00414711,41.83792709,
Nepas (Soria),-2.39815474,41.52620694,
Nolay (Soria),-2.35187864,41.52716208,
Noviercas (Soria),-2.03693634,41.71204053,
Ólvega (Soria),-1.98266592,41.78045744,
Oncala (Soria),-2.31345361,41.97010146,
Pinilla del Campo (Soria),-2.08222532,41.71740121,
Portillo de Soria (Soria),-2.11907233,41.63542852,
La Póveda de Soria (Soria),-2.50451412,42.01253498,
Pozalmuro (Soria),-2.10548603,41.77288744,
Quintana Redonda (Soria),-2.61506406,41.6401805,
Quintanas de Gormaz (Soria),-2.975813,41.50812533,
Quiñonería (Soria),-2.03768074,41.56851008,
Los Rábanos (Soria),-2.47580186,41.71724318,
Rebollar (Soria),-2.50511277,41.91367073,
Recuerda (Soria),-2.99477243,41.47571867,
Rello (Soria),-2.7489828,41.33271107,
Renieblas (Soria),-2.37498707,41.8214266,
Retortillo de Soria (Soria),-2.9807003,41.31131878,
Reznos (Soria),-2.0282367,41.59122776,
La Riba de Escalote (Soria),-2.79618813,41.35181949,
Rioseco de Soria (Soria),-2.84130741,41.63975277,
Rollamienta (Soria),-2.53141528,41.92639078,
El Royo (Soria),-2.64482631,41.90854159,
Salduero (Soria),-2.79945086,41.88991219,
San Esteban de Gormaz (Soria),-3.20832556,41.57528652,
San Felices (Soria),-2.0269534,41.93734235,
San Leonardo de Yagüe (Soria),-3.06674151,41.82930528,
San Pedro Manrique (Soria),-2.23061853,42.02957743,
Santa Cruz de Yanguas (Soria),-2.44755639,42.06290067,
Santa María de Huerta (Soria),-2.17674282,41.26130019,
Santa María de las Hoyas (Soria),-3.1441479,41.77007461,
Serón de Nágima (Soria),-2.20128032,41.49619212,
Soliedra (Soria),-2.38143929,41.46907428,
Soria (Soria),-2.46624798,41.76327912,
Sotillo del Rincón (Soria),-2.60238034,41.93233323,
Suellacabras (Soria),-2.22324332,41.85245601,
Tajahuerce (Soria),-2.15074907,41.74104044,
Tajueco (Soria),-2.84946085,41.53632285,
Talveila (Soria),-2.96728384,41.78407869,
Tardelcuende (Soria),-2.6446797,41.59547397,
Taroda (Soria),-2.43228174,41.34762633,
Tejado (Soria),-2.26679149,41.58833222,
Torlengua (Soria),-2.16385119,41.45536556,
Torreblacos (Soria),-2.8783399,41.67026918,
Torrubia de Soria (Soria),-2.09028274,41.63020519,
Trévago (Soria),-2.10230544,41.87396429,
Ucero (Soria),-3.05104607,41.71722891,
Vadillo (Soria),-3.00857277,41.79186458,
Valdeavellano de Tera (Soria),-2.57395139,41.93939144,
Valdegeña (Soria),-2.17547489,41.81704097,
Valdelagua del Cerro (Soria),-2.11536222,41.88838644,
Valdemaluque (Soria),-3.04688058,41.67463593,
Valdenebro (Soria),-2.96549722,41.57239081,
Valdeprado (Soria),-2.10855879,41.93810472,
Valderrodilla (Soria),-2.8081286,41.56381525,
Valtajeros (Soria),-2.22313565,41.9388212,
Velamazán (Soria),-2.69946683,41.45054774,
Velilla de la Sierra (Soria),-2.4034041,41.80975179,
Velilla de los Ajos (Soria),-2.25420123,41.49073807,
Viana de Duero (Soria),-2.46114931,41.53401387,
Villaciervos (Soria),-2.62755217,41.76490731,
Villanueva de Gormaz (Soria),-3.06237402,41.46782012,
Villar del Ala (Soria),-2.56635986,41.91508066,
Villar del Campo (Soria),-2.14948571,41.78751587,
Villar del Río (Soria),-2.3507799,42.07584016,
Los Villares de Soria (Soria),-2.35538583,41.8644161,
Villasayas (Soria),-2.61028175,41.35310582,
Villaseca de Arciel (Soria),-2.16134745,41.62424287,
Vinuesa (Soria),-2.76272503,41.91179175,
Vizmanos (Soria),-2.4087544,42.02433913,
Vozmediano (Soria),-1.85627285,41.83777612,
Yanguas (Soria),-2.33930382,42.10175821,
Yelo (Soria),-2.52731183,41.21031897,
Aiguamúrcia (Tarragona),1.35854088,41.32933899,
Albinyana (Tarragona),1.48632206,41.24598683,
L'Albiol (Tarragona),1.08979953,41.25186573,
Alcanar (Tarragona),0.48110591,40.54396913,
Alcover (Tarragona),1.1686586,41.26284738,
Aldover (Tarragona),0.50001936,40.88005368,
L'Aleixar (Tarragona),1.04627339,41.20213628,
Alfara de Carles (Tarragona),0.40041426,40.87290535,
Alforja (Tarragona),0.97506058,41.20997627,
Alió (Tarragona),1.30595357,41.29461031,
Almoster (Tarragona),1.1140377,41.19796946,
Altafulla (Tarragona),1.37651077,41.14181475,
L'Ametlla de Mar (Tarragona),0.80032416,40.88500221,
Amposta (Tarragona),0.57831025,40.7103883,
Arbolí (Tarragona),0.94876764,41.24259405,
L'Arboç (Tarragona),1.6039146,41.26839503,
L'Argentera (Tarragona),0.90976361,41.13745524,
Arnes (Tarragona),0.26106031,40.91008347,
Ascó (Tarragona),0.56756835,41.18022801,
Banyeres del Penedès (Tarragona),1.58024883,41.28011264,
Barberà de la Conca (Tarragona),1.22908667,41.41063655,
Batea (Tarragona),0.30960103,41.09601302,
Bellmunt del Priorat (Tarragona),0.7662584,41.16388072,
Bellvei (Tarragona),1.57640249,41.24172055,
Benifallet (Tarragona),0.51788672,40.97408691,
Benissanet (Tarragona),0.63627009,41.05607396,
La Bisbal de Falset (Tarragona),0.72308182,41.27995323,
La Bisbal del Penedès (Tarragona),1.4876814,41.28071936,
Blancafort (Tarragona),1.15888033,41.43853695,
Bonastre (Tarragona),1.44017605,41.22066394,
Les Borges del Camp (Tarragona),1.01959446,41.172479,
Bot (Tarragona),0.38480895,41.00928813,
Botarell (Tarragona),0.98977859,41.13628467,
Bràfim (Tarragona),1.341243,41.26878665,
Cabacés (Tarragona),0.73354855,41.24729402,
Cabra del Camp (Tarragona),1.27724348,41.39524505,
Calafell (Tarragona),1.56834858,41.20171757,
Cambrils (Tarragona),1.05179778,41.0744517,
Capafonts (Tarragona),1.0277582,41.29518885,
Capçanes (Tarragona),0.78147084,41.10009872,
Caseres (Tarragona),0.25016813,41.03861398,
Castellvell del Camp (Tarragona),1.09658367,41.18134308,
El Catllar (Tarragona),1.32628262,41.17541777,
La Sénia (Tarragona),0.28236554,40.6361383,
Colldejou (Tarragona),0.88760634,41.09948239,
Conesa (Tarragona),1.29117543,41.51808238,
Constantí (Tarragona),1.21237597,41.1540946,
Corbera d'Ebre (Tarragona),0.47510831,41.07667505,
Cornudella de Montsant (Tarragona),0.90556711,41.26509943,
Creixell (Tarragona),1.44203046,41.16812938,
Cunit (Tarragona),1.63406068,41.19786799,
Xerta (Tarragona),0.49044263,40.90831714,
Duesaigües (Tarragona),0.93107457,41.14590126,
L'Espluga de Francolí (Tarragona),1.10289096,41.39649294,
Falset (Tarragona),0.82092617,41.1456084,
La Fatarella (Tarragona),0.47339174,41.16245578,
La Febró (Tarragona),1.00460558,41.2777934,
La Figuera (Tarragona),0.73158797,41.21634383,
Figuerola del Camp (Tarragona),1.2652229,41.37180801,
Flix (Tarragona),0.55033997,41.23110222,
Forès (Tarragona),1.2388451,41.49449724,
Freginals (Tarragona),0.52037477,40.67159733,
La Galera (Tarragona),0.46296985,40.68080737,
Gandesa (Tarragona),0.43767923,41.05266475,
Garcia (Tarragona),0.65094039,41.1370325,
Els Garidells (Tarragona),1.24821947,41.20750102,
Ginestar (Tarragona),0.63272566,41.04176095,
Godall (Tarragona),0.46877358,40.65530889,
Gratallops (Tarragona),0.77693706,41.19314399,
Els Guiamets (Tarragona),0.75325023,41.1018752,
Horta de Sant Joan (Tarragona),0.31710201,40.95398599,
El Lloar (Tarragona),0.75074444,41.18570881,
Llorac (Tarragona),1.30727658,41.55640089,
Llorenç del Penedès (Tarragona),1.55192697,41.28435413,
Margalef (Tarragona),0.75425834,41.28441206,
Marçà (Tarragona),0.80027681,41.12635497,
Mas de Barberans (Tarragona),0.37408555,40.73457427,
Masdenverge (Tarragona),0.53118936,40.71546089,
Masllorenç (Tarragona),1.41472876,41.26911915,
La Masó (Tarragona),1.22293676,41.23470331,
Maspujols (Tarragona),1.0466141,41.18225397,
El Masroig (Tarragona),0.73381635,41.12545297,
El Milà (Tarragona),1.20645363,41.24796769,
Miravet (Tarragona),0.59641776,41.03588382,
El Molar (Tarragona),0.70692063,41.1637498,
Montblanc (Tarragona),1.16171565,41.37705549,
Montbrió del Camp (Tarragona),1.00361357,41.12007791,
Montferri (Tarragona),1.3660963,41.26554806,
El Montmell (Tarragona),1.45316909,41.31472394,
Mont-ral (Tarragona),1.09811364,41.28739255,
Mont-roig del Camp (Tarragona),0.95911492,41.08777318,
Móra d'Ebre (Tarragona),0.64185013,41.09141499,
Móra la Nova (Tarragona),0.64858077,41.09898344,
El Morell (Tarragona),1.20899318,41.19209857,
La Morera de Montsant (Tarragona),0.8415577,41.26480856,
La Nou de Gaià (Tarragona),1.3740347,41.18367426,
Nulles (Tarragona),1.29508789,41.2495303,
La Palma d'Ebre (Tarragona),0.66623397,41.28274115,
Els Pallaresos (Tarragona),1.26948239,41.17548548,
Passanant i Belltall (Tarragona),1.19680068,41.53186338,
Paüls (Tarragona),0.39861088,40.92227727,
Perafort (Tarragona),1.25566964,41.19104932,
El Perelló (Tarragona),0.71176246,40.87464091,
Les Piles (Tarragona),1.34224923,41.50364373,
El Pinell de Brai (Tarragona),0.51511172,41.01727888,
Pira (Tarragona),1.2027975,41.4229018,
El Pla de Santa Maria (Tarragona),1.29009618,41.36396581,
La Pobla de Mafumet (Tarragona),1.21069822,41.18728807,
La Pobla de Massaluca (Tarragona),0.35327969,41.1808592,
La Pobla de Montornès (Tarragona),1.41485061,41.1770998,
Poboleda (Tarragona),0.84510819,41.23342269,
El Pont d'Armentera (Tarragona),1.3616647,41.38303063,
Porrera (Tarragona),0.85618691,41.18901781,
Pradell de la Teixeta (Tarragona),0.87632189,41.15700154,
Prades (Tarragona),0.98829059,41.3098447,
Prat de Comte (Tarragona),0.40555362,40.98363674,
Pratdip (Tarragona),0.87127076,41.05154275,
Puigpelat (Tarragona),1.29666609,41.27974628,
Querol (Tarragona),1.39698227,41.4228977,
Rasquera (Tarragona),0.59760098,41.00136637,
Renau (Tarragona),1.31133078,41.22498126,
Reus (Tarragona),1.10986118,41.15410725,
La Riba (Tarragona),1.17788139,41.31882022,
Riba-roja d'Ebre (Tarragona),0.4854534,41.25153479,
La Riera de Gaià (Tarragona),1.36183115,41.16478355,
Riudecanyes (Tarragona),0.96083116,41.13002047,
Riudecols (Tarragona),0.97655088,41.16856028,
Riudoms (Tarragona),1.05197022,41.13909151,
Rocafort de Queralt (Tarragona),1.28185235,41.47773705,
Roda de Berà (Tarragona),1.45418296,41.1861462,
Rodonyà (Tarragona),1.39750634,41.28063548,
Roquetes (Tarragona),0.50335187,40.82039061,
El Rourell (Tarragona),1.21873616,41.22373056,
Salomó (Tarragona),1.37500773,41.22966254,
La Ràpita (Tarragona),0.59230274,40.61957159,
Sant Jaume dels Domenys (Tarragona),1.55895428,41.29980897,
Santa Bàrbara (Tarragona),0.49263884,40.71437767,
Santa Coloma de Queralt (Tarragona),1.38517258,41.53184192,
Santa Oliva (Tarragona),1.54920521,41.2535865,
Pontils (Tarragona),1.38768904,41.47733159,
Sarral (Tarragona),1.24914122,41.4444317,
Savallà del Comtat (Tarragona),1.29951628,41.5432267,
La Secuita (Tarragona),1.28008629,41.20488266,
La Selva del Camp (Tarragona),1.13660414,41.21591006,
Senan (Tarragona),1.08739313,41.4697413,
Solivella (Tarragona),1.17761563,41.45598452,
Tarragona (Tarragona),1.2584219,41.11910287,
Tivenys (Tarragona),0.512382,40.90737863,
Tivissa (Tarragona),0.73207763,41.043382,
La Torre de Fontaubella (Tarragona),0.86453515,41.12468238,
La Torre de l'Espanyol (Tarragona),0.62545749,41.19183063,
Torredembarra (Tarragona),1.39557922,41.14508128,
Torroja del Priorat (Tarragona),0.81050224,41.21319736,
Tortosa (Tarragona),0.52500631,40.81102146,
Ulldecona (Tarragona),0.44722489,40.59695364,
Ulldemolins (Tarragona),0.87601472,41.32276949,
Vallclara (Tarragona),0.98258499,41.37747659,
Vallfogona de Riucorb (Tarragona),1.2364086,41.56303736,
Vallmoll (Tarragona),1.24819483,41.24373733,
Valls (Tarragona),1.2473842,41.2838885,
Vandellòs i l'Hospitalet de l'Infant (Tarragona),0.8315807,41.01991578,
El Vendrell (Tarragona),1.53501367,41.22043068,
Vespella de Gaià (Tarragona),1.35999717,41.20438185,
Vilabella (Tarragona),1.33102666,41.24803013,
Vilallonga del Camp (Tarragona),1.20600968,41.21183244,
Vilanova d'Escornalbou (Tarragona),0.93769154,41.11306254,
Vilanova de Prades (Tarragona),0.95549413,41.34788821,
Vilaplana (Tarragona),1.03347087,41.22861582,
Vila-rodona (Tarragona),1.35838293,41.31087164,
Vila-seca (Tarragona),1.14519766,41.11092332,
Vilaverd (Tarragona),1.17747727,41.33461237,
La Vilella Alta (Tarragona),0.78055782,41.2253687,
La Vilella Baixa (Tarragona),0.761731,41.22051866,
Vilalba dels Arcs (Tarragona),0.40907693,41.11988327,
Vimbodí i Poblet (Tarragona),1.05182973,41.40082777,
Vinebre (Tarragona),0.5885715,41.18322787,
Vinyols i els Arcs (Tarragona),1.03904984,41.11445339,
Deltebre (Tarragona),0.73844369,40.71730276,
Sant Jaume d'Enveja (Tarragona),0.71821372,40.70650104,
Camarles (Tarragona),0.67233581,40.77344739,
L'Aldea (Tarragona),0.6084918,40.74056185,
Salou (Tarragona),1.13197961,41.07685068,
L'Ampolla (Tarragona),0.70877628,40.81252965,
La Canonja (Tarragona),1.18007857,41.12136946,
Ababuj (Teruel),-0.80780117,40.54845854,
Abejuela (Teruel),-0.89343176,39.90992613,
Aguatón (Teruel),-1.23376877,40.67128085,
Aguaviva (Teruel),-0.19721142,40.82246644,
Aguilar del Alfambra (Teruel),-0.79655771,40.59024818,
Alacón (Teruel),-0.6964716,41.02331848,
Alba (Teruel),-1.34533155,40.61782196,
Albalate del Arzobispo (Teruel),-0.51092341,41.12084779,
Albarracín (Teruel),-1.44449794,40.40668217,
Albentosa (Teruel),-0.76981698,40.10275557,
Alcaine (Teruel),-0.70560643,40.95374009,
Alcalá de la Selva (Teruel),-0.7203944,40.37166968,
Alcañiz (Teruel),-0.13284433,41.05125534,
Alcorisa (Teruel),-0.38074056,40.89137363,
Alfambra (Teruel),-1.03356435,40.54604768,
Aliaga (Teruel),-0.70190468,40.67415567,
Almohaja (Teruel),-1.43769514,40.60510103,
Alobras (Teruel),-1.38793341,40.17841,
Alpeñés (Teruel),-1.06560633,40.79870353,
Allepuz (Teruel),-0.72807625,40.49232935,
Alloza (Teruel),-0.53008193,40.96934976,
Allueva (Teruel),-1.04251034,40.98563654,
Anadón (Teruel),-0.98347787,40.98181711,
Andorra (Teruel),-0.44371856,40.97509431,
Arcos de las Salinas (Teruel),-1.04367383,39.9912069,
Arens de Lledó (Teruel),0.27120727,40.99320586,
Argente (Teruel),-1.16304427,40.68891357,
Ariño (Teruel),-0.59215017,41.03002049,
Azaila (Teruel),-0.49335843,41.29189056,
Bádenas (Teruel),-1.12185338,41.09193064,
Báguena (Teruel),-1.35659444,41.03988916,
Bañón (Teruel),-1.19118505,40.83959266,
Barrachina (Teruel),-1.14042408,40.89755159,
Bea (Teruel),-1.14640421,41.03642813,
Beceite (Teruel),0.18281473,40.83192948,
Belmonte de San José (Teruel),-0.06337688,40.8745073,
Bello (Teruel),-1.49875369,40.9234759,
Berge (Teruel),-0.42699963,40.85663981,
Bezas (Teruel),-1.32450297,40.33077407,
Blancas (Teruel),-1.48180791,40.81387,
Blesa (Teruel),-0.88472909,41.05162774,
Bordón (Teruel),-0.32178558,40.68718705,
Bronchales (Teruel),-1.58933562,40.50913122,
Bueña (Teruel),-1.26723281,40.70848715,
Burbáguena (Teruel),-1.33758733,41.01656595,
Cabra de Mora (Teruel),-0.80712717,40.31678582,
Calaceite (Teruel),0.18819744,41.01700574,
Calamocha (Teruel),-1.30091517,40.91961258,
Calanda (Teruel),-0.23142924,40.93854542,
Calomarde (Teruel),-1.57623275,40.37233638,
Camañas (Teruel),-1.13886696,40.64299958,
Camarena de la Sierra (Teruel),-1.04099796,40.14767898,
Camarillas (Teruel),-0.75400265,40.61121769,
Caminreal (Teruel),-1.3256961,40.83782336,
Cantavieja (Teruel),-0.4056737,40.52795321,
Cañada de Benatanduz (Teruel),-0.53463584,40.58050974,
La Cañada de Verich (Teruel),-0.0989645,40.8657627,
Cañada Vellida (Teruel),-0.91440101,40.70906259,
Cañizar del Olivar (Teruel),-0.64487177,40.81661246,
Cascante del Río (Teruel),-1.11435603,40.19604907,
Castejón de Tornos (Teruel),-1.42781988,40.99745712,
Castel de Cabra (Teruel),-0.69660308,40.80248904,
Castelnou (Teruel),-0.36469978,41.22833596,
Castelserás (Teruel),-0.14699544,40.98094161,
El Castellar (Teruel),-0.81744539,40.36540902,
Castellote (Teruel),-0.31996594,40.80031989,
Cedrillas (Teruel),-0.85362875,40.43605287,
Celadas (Teruel),-1.14982836,40.47411915,
Cella (Teruel),-1.28767198,40.45488538,
La Cerollera (Teruel),-0.05509925,40.83989063,
La Codoñera (Teruel),-0.08638618,40.93336441,
Corbalán (Teruel),-0.98550256,40.40329546,
Cortes de Aragón (Teruel),-0.83546751,40.97434864,
Cosa (Teruel),-1.13531234,40.83397337,
Cretas (Teruel),0.2117607,40.92857287,
Crivillén (Teruel),-0.57717682,40.88387225,
La Cuba (Teruel),-0.29831744,40.59147841,
Cubla (Teruel),-1.0792733,40.21076856,
Cucalón (Teruel),-1.2142501,41.08558217,
El Cuervo (Teruel),-1.32520055,40.15131198,
Cuevas de Almudén (Teruel),-0.82911642,40.71407387,
Cuevas Labradas (Teruel),-1.05129761,40.45324859,
Ejulve (Teruel),-0.55474836,40.77480642,
Escorihuela (Teruel),-0.97321989,40.54573399,
Escucha (Teruel),-0.80971602,40.79551454,
Estercuel (Teruel),-0.63191615,40.85481754,
Ferreruela de Huerva (Teruel),-1.23322286,41.0635092,
Fonfría (Teruel),-1.08494654,40.99589775,
Formiche Alto (Teruel),-0.89333295,40.32426223,
Fórnoles (Teruel),-0.00352647,40.89500516,
Fortanete (Teruel),-0.5229538,40.50519935,
Foz-Calanda (Teruel),-0.26722397,40.92308894,
La Fresneda (Teruel),0.0741721,40.92961261,
Frías de Albarracín (Teruel),-1.61546672,40.33786805,
Fuenferrada (Teruel),-1.01218826,40.86955938,
Fuentes Calientes (Teruel),-0.97889344,40.6999775,
Fuentes Claras (Teruel),-1.3233324,40.86382198,
Fuentes de Rubielos (Teruel),-0.61900219,40.16925932,
Fuentespalda (Teruel),0.06510273,40.80653192,
Galve (Teruel),-0.88281029,40.65478266,
Gargallo (Teruel),-0.58481848,40.83528527,
Gea de Albarracín (Teruel),-1.34807154,40.41073118,
La Ginebrosa (Teruel),-0.13367814,40.86963072,
Griegos (Teruel),-1.710807,40.42665322,
Guadalaviar (Teruel),-1.71742932,40.38770098,
Gúdar (Teruel),-0.72050676,40.44162785,
Híjar (Teruel),-0.45090849,41.17579857,
Hinojosa de Jarque (Teruel),-0.78592982,40.69089589,
La Hoz de la Vieja (Teruel),-0.84342448,40.92381331,
Huesa del Común (Teruel),-0.91980609,41.00971595,
La Iglesuela del Cid (Teruel),-0.3188089,40.48166129,
Jabaloyas (Teruel),-1.4073775,40.24038091,
Jarque de la Val (Teruel),-0.80065933,40.70251838,
Jatiel (Teruel),-0.38117066,41.21919238,
Jorcas (Teruel),-0.75326251,40.54262673,
Josa (Teruel),-0.76733301,40.95568235,
Lagueruela (Teruel),-1.19218812,41.04222713,
Lanzuela (Teruel),-1.20639346,41.09868302,
Libros (Teruel),-1.23443083,40.16154809,
Lidón (Teruel),-1.11242689,40.71668797,
Linares de Mora (Teruel),-0.57518992,40.32135976,
Loscos (Teruel),-1.04479453,41.08119021,
Lledó (Teruel),0.2771684,40.95495009,
Maicas (Teruel),-0.88968718,40.96646419,
Manzanera (Teruel),-0.83021534,40.05678856,
Martín del Río (Teruel),-0.89536067,40.84431831,
Mas de las Matas (Teruel),-0.2416086,40.83375152,
La Mata de los Olmos (Teruel),-0.52098411,40.86569852,
Mazaleón (Teruel),0.10416384,41.0497617,
Mezquita de Jarque (Teruel),-0.86809203,40.72134939,
Mirambel (Teruel),-0.34238449,40.58684496,
Miravete de la Sierra (Teruel),-0.69423598,40.57667419,
Molinos (Teruel),-0.44962466,40.82009623,
Monforte de Moyuela (Teruel),-1.0147619,41.05425776,
Monreal del Campo (Teruel),-1.35403777,40.79010149,
Monroyo (Teruel),-0.03178143,40.78760321,
Montalbán (Teruel),-0.79841599,40.83220326,
Monteagudo del Castillo (Teruel),-0.81771529,40.45729657,
Monterde de Albarracín (Teruel),-1.49211849,40.49746209,
Mora de Rubielos (Teruel),-0.75353912,40.25239335,
Moscardón (Teruel),-1.53695627,40.3339282,
Mosqueruela (Teruel),-0.44907231,40.36145064,
Muniesa (Teruel),-0.81222812,41.03377207,
Noguera de Albarracín (Teruel),-1.59724089,40.46053596,
Nogueras (Teruel),-1.06681882,41.13509278,
Nogueruelas (Teruel),-0.63696081,40.23674705,
Obón (Teruel),-0.72313996,40.90576376,
Odón (Teruel),-1.56817037,40.88439063,
Ojos Negros (Teruel),-1.50002306,40.73843084,
Olba (Teruel),-0.62570798,40.1321844,
Oliete (Teruel),-0.67457491,40.99800975,
Los Olmos (Teruel),-0.48593766,40.87693682,
Orihuela del Tremedal (Teruel),-1.64989242,40.55044776,
Orrios (Teruel),-0.98776593,40.58639845,
Palomar de Arroyos (Teruel),-0.75033562,40.78004932,
Pancrudo (Teruel),-1.02878068,40.76175159,
Las Parras de Castellote (Teruel),-0.24322443,40.77501048,
Peñarroya de Tastavins (Teruel),0.03935801,40.7552924,
Peracense (Teruel),-1.46928578,40.64145853,
Peralejos (Teruel),-1.03321753,40.48322788,
Perales del Alfambra (Teruel),-1.00320434,40.63298559,
Pitarque (Teruel),-0.59372188,40.64756632,
Plou (Teruel),-0.85541587,40.99176358,
El Pobo (Teruel),-0.86128964,40.50818733,
La Portellada (Teruel),0.05562751,40.88215307,
Pozondón (Teruel),-1.46964132,40.56165809,
Pozuel del Campo (Teruel),-1.5053336,40.77151479,
La Puebla de Híjar (Teruel),-0.44684373,41.2144278,
La Puebla de Valverde (Teruel),-0.92912557,40.22444743,
Puertomingalvo (Teruel),-0.45966111,40.26475069,
Ráfales (Teruel),0.02043709,40.83754007,
Rillo (Teruel),-0.99528718,40.72202645,
Riodeva (Teruel),-1.14833026,40.1165373,
Ródenas (Teruel),-1.51630483,40.64096456,
Royuela (Teruel),-1.51258302,40.37702113,
Rubiales (Teruel),-1.26998871,40.27642388,
Rubielos de la Cérida (Teruel),-1.21341829,40.7700109,
Rubielos de Mora (Teruel),-0.653079,40.19025,
Salcedillo (Teruel),-1.00541426,40.96188707,
Saldón (Teruel),-1.42790593,40.32504659,
Samper de Calanda (Teruel),-0.39017017,41.19026993,
San Agustín (Teruel),-0.69288965,40.05989064,
San Martín del Río (Teruel),-1.38701731,41.06559445,
Santa Cruz de Nogueras (Teruel),-1.08921605,41.11460567,
Santa Eulalia (Teruel),-1.31215335,40.56501265,
Sarrión (Teruel),-0.81521369,40.14094343,
Segura de los Baños (Teruel),-0.95120623,40.9399936,
Seno (Teruel),-0.33675749,40.81226525,
Singra (Teruel),-1.31305672,40.65499113,
Terriente (Teruel),-1.50354185,40.29844745,
Teruel (Teruel),-1.10927177,40.34412951,
Toril y Masegoso (Teruel),-1.4862161,40.24809693,
Tormón (Teruel),-1.35359451,40.20253822,
Tornos (Teruel),-1.43325599,40.96220276,
Torralba de los Sisones (Teruel),-1.45866104,40.8907256,
Torrecilla de Alcañiz (Teruel),-0.09123944,40.9602276,
Torrecilla del Rebollar (Teruel),-1.07198987,40.91012769,
Torre de Arcas (Teruel),-0.06840241,40.75170255,
Torre de las Arcas (Teruel),-0.71826622,40.84205724,
Torre del Compte (Teruel),0.10900892,40.93711142,
Torrelacárcel (Teruel),-1.30257568,40.61397627,
Torre los Negros (Teruel),-1.09701154,40.85323665,
Torremocha de Jiloca (Teruel),-1.2968909,40.58973246,
Torres de Albarracín (Teruel),-1.53211153,40.42701658,
Torrevelilla (Teruel),-0.10936575,40.90316774,
Torrijas (Teruel),-0.95759808,40.02233237,
Torrijo del Campo (Teruel),-1.33772454,40.82589067,
Tramacastiel (Teruel),-1.23993355,40.19215355,
Tramacastilla (Teruel),-1.57420075,40.43069658,
Tronchón (Teruel),-0.39901896,40.62112023,
Urrea de Gaén (Teruel),-0.47063301,41.16011207,
Utrillas (Teruel),-0.84316294,40.81347559,
Valacloche (Teruel),-1.09131288,40.19040116,
Valbona (Teruel),-0.81088053,40.22935082,
Valdealgorfa (Teruel),-0.03514372,40.99083302,
Valdecuenca (Teruel),-1.40945135,40.29739874,
Valdelinares (Teruel),-0.60606873,40.3912832,
Valdeltormo (Teruel),0.08365997,40.9868198,
Valderrobres (Teruel),0.1557343,40.87590223,
Valjunquera (Teruel),0.02602668,40.95267103,
El Vallecillo (Teruel),-1.56574607,40.23396641,
Veguillas de la Sierra (Teruel),-1.40624178,40.15390732,
Villafranca del Campo (Teruel),-1.3472759,40.69472583,
Villahermosa del Campo (Teruel),-1.24614098,41.10939265,
Villanueva del Rebollar de la Sierra (Teruel),-1.00919469,40.89144128,
Villar del Cobo (Teruel),-1.67413906,40.39514909,
Villar del Salz (Teruel),-1.49944452,40.6824911,
Villarluengo (Teruel),-0.52931929,40.64815989,
Villarquemado (Teruel),-1.26708485,40.51711461,
Villarroya de los Pinares (Teruel),-0.66971122,40.53003487,
Villastar (Teruel),-1.15323397,40.28020398,
Villel (Teruel),-1.18729721,40.23351965,
Vinaceite (Teruel),-0.57659252,41.26739389,
Visiedo (Teruel),-1.09819557,40.68511563,
Vivel del Río Martín (Teruel),-0.94020747,40.86999819,
La Zoma (Teruel),-0.61863148,40.78421418,
Ajofrín (Toledo),-3.982299964,39.71329935,
Alameda de la Sagra (Toledo),-3.797262008,40.01343485,
Albarreal de Tajo (Toledo),-4.228893587,39.89709949,
Alcabón (Toledo),-4.36889281,40.00081296,
Alcañizo (Toledo),-5.10585907,39.90341743,
Alcaudete de la Jara (Toledo),-4.87037733,39.78836407,
Alcolea de Tajo (Toledo),-5.14799672,39.80910603,
Aldea en Cabo (Toledo),-4.45878497,40.18510654,
Aldeanueva de Barbarroya (Toledo),-5.01945289,39.75906357,
Aldeanueva de San Bartolomé (Toledo),-5.11355468,39.63777466,
Almendral de la Cañada (Toledo),-4.73971498,40.18406426,
Almonacid de Toledo (Toledo),-3.855213776,39.75275812,
Almorox (Toledo),-4.3915911,40.23314998,
Añover de Tajo (Toledo),-3.76611691,39.9890051,
Arcicóllar (Toledo),-4.115911693,40.05512414,
Argés (Toledo),-4.057304774,39.80630305,
Azután (Toledo),-5.12510745,39.78539282,
Barcience (Toledo),-4.23307844,39.98296696,
Bargas (Toledo),-4.020568526,39.94051592,
